id,sentiment,airline,tweetedby,text,tweet_id,tweet_location
681460994,-1,5,lasslawqsb,@USAirways truly dissapointed when our flight is delayed and going to miss connection that we are expected to rebook our own flight????????,5.70E+17,
681460995,-1,5,Mark_Shires,"@USAirways - you kind of screwed my day up, at least it was outbound, but you did save it by stranding me in a @RenHotels @MarriottRewards",5.70E+17,WITSEC League
681460996,-1,5,emmbee12,@USAirways nightmare trying to get to Costa Rica from PHL today. Stuck in Miami and no one answers at 800 number.,5.70E+17,New Jersey
681460997,-1,5,georgetietjen,@USAirways @PeterPiatetsky Ummmm I think US Air's computers@were@down for hours - my flight is 3 hours Late Flight.,5.70E+17,
681460998,-1,5,dline2005,"@USAirways comedy of errors continues..."" We can't get into our gate, there is a broken down truck in the way"" #fail",5.70E+17,"Columbus, Ohio"
681460999,-1,5,UnluckyDon,@USAirways Instructions say to CALL. I'm just doing what it said to do.,5.70E+17,"Santa Cruz, CA"
681461000,1,5,LarrySandeen,@USairways Since I am a loyal USAir customer I am sure that they will make this up to me-right now I want to get home &amp; back to work.,5.70E+17,Southeastern Pennsylvania USA
681461001,-1,5,LarrySandeen,@USAirways The fact we did not get notified hindered our ability to look for alternate flights before they were snapped up.,5.70E+17,Southeastern Pennsylvania USA
681461002,-1,5,fischer_pricee,@USAirways you're really fudgin up with all these delays _Ÿ˜¡ #justwantmybed,5.70E+17,ODU swim and dive '17
681461003,-1,5,LarrySandeen,"@USAirways Just discovered that they billed us $300 for the rescheduled flight, which cost me a second day of lost work.",5.70E+17,Southeastern Pennsylvania USA
681461004,-1,5,LarrySandeen,@USAirways Today USAir Cancelled Flightled our rescheduled flight &amp; did not notify us except possibly to our home phone-not helpful since we are in CO,5.70E+17,Southeastern Pennsylvania USA
681461005,-1,5,CourtneyyKay,@USAirways and I can't get through on any phones,5.70E+17,Michigan â_¡ï¸è Florida
681461006,-1,5,CourtneyyKay,@USAirways Thanks for ruining my last night of vacation because I have to worry about my flight because y'all don't have record of it,5.70E+17,Michigan â_¡ï¸è Florida
681461007,1,5,LarrySandeen,"@USAirways - Janet &amp; my DEN-PHL  flight Cancelled Flightled Saturday, USAIR rescheduled automatically &amp; notified us by email at no additional cost.",5.70E+17,Southeastern Pennsylvania USA
681461008,-1,5,GirthBrooksLMRA,"@USAirways after 2 hrs of trying to reach real human, finally did and been on hold for 1:36 hrs for out of synch reservation.",5.70E+17,
681461009,-1,5,hindimovie6,@usairways @usair   idiots took our plane &amp; gave it to someone else. Fudgers!!!! Flight 799 from Philly to Orlando,5.70E+17,
681461010,-1,5,RyanEthanBeard,@USAirways Missed flight. Rude CSR. No flight till Tuesday. No answer on twitter. Help me out with a RT @pattonoswalt you're my only hope.,5.70E+17,
681461011,-1,5,daniellelewis_1,"@USAirways delayed 2.5 hours @longbeachairport trying to get to @PHXSkyHarbor; give us an update, please???",5.70E+17,
681461012,-1,5,ElmiraBudMan,@USAirways @PHLAirport always nice when a customer service manager threatens customers standing in his understaffed lines for the last hour,5.70E+17,Does it really matter
681461013,-1,5,jrscharf,@USAirways - just passed the 3 hour mark #onholdwith you for THIS call.  Gave up after 2.5 this morning.,5.70E+17,
681461014,-1,5,acnewsguy,"@USAirways What is with your lost &amp; found.  My wife lost her phone in Philly, &amp; followed your web instructions to call an 800#.  No answer.",5.70E+17,"New Haven, CT"
681461015,0,5,JeffOlpin,"@USAirways Can you help with a seat assignment?  5 people flight 694, PHX to HNL, seats are split up.  Anything you can do will be great.",5.70E+17,
681461016,0,5,EricYutzy,@USAirways follow/dm please,5.70E+17,
681461017,-1,5,jrscharf,@USAirways - have dinner reservations in a few minutes -- and I've been trying to get through to you since BREAKFAST. #onholdwith,5.70E+17,
681461018,-1,5,BrianWadeRoach,"@USAirways CLT, please send more than one cust svc rep to your cust svc counter to assist a line out the door. http://t.co/v24QNp3DOi",5.70E+17,"Celina, TX"
681461019,-1,5,JayNix01,@USAirways help! I've been on hold for almost two hours. Trying 2 get home.,5.70E+17,"Washington, DC"
681461020,-1,5,jrscharf,"@USAirways  ""please call Late Flightr"" is not acceptable - but neither is being on hold for 5+ hrs #onholdwith",5.70E+17,
681461021,-1,5,G_Will_Eye_Am,@USAirways been sitting at gate for over 25 min on us 728! What gives???,5.70E+17,
681461022,-1,5,jrscharf,@USAirways - I wouldn't need to wait on hold for 6+ hours if your website worked correctly - please respond!,5.70E+17,
681461023,-1,5,jrscharf,"@USAirways - how do I get an answer to my question?  Holding for hours , after 6x getting your message just said you aren't taking calls.",5.70E+17,
681461024,-1,5,ElmiraBudMan,@USAirways why the hell did you overbook a plane when you knew people actually had seat assignments. #inept #uncaring #piss poorplanning,5.70E+17,Does it really matter
681461025,-1,5,jtbloom,"@USAirways worst service at Reagan Int. I rarely post about a company or service, but I am so annoyed. Not weather reLate Flightdâ€_incompetence.",5.70E+17,
681461026,-1,5,jrscharf,@USAirways - been on hold for more than 2.5 hours - this after not getting through after 2 hours on hold this morning with no answer - help!,5.70E+17,
681461027,-1,5,KOstrowka,@USAirways So far....my phone wait time is longer than @ABCNetwork's #Oscars coverage. #WhatCustomerService,5.70E+17,"Raleigh, NC"
681461028,-1,5,Peakway3,"@USAirways Chairman Preferred with 518,758 lifetime miles. What is my US Air reward, no #firstclass upgrades on @AmericanAir as usual.",5.70E+17,North Carolina
681461029,0,5,DontenPhoto,@USAirways Flight 4424 operated by @FlyRepublicAir (N813MA) arrives at @FlyTPA following flight from Reagan National http://t.co/OSc9OFlol3,5.70E+17,"Englewood, Florida"
681461030,-1,5,deantiggas,@USAirways 45 minute delay for take off and 30 minute wait for checked bags? Really?,5.70E+17,"Boston, MA"
681461031,-1,5,KOstrowka,@USAirways I've been on hold for 90 minutes. This is terrible customer service. You messed up my reservation! http://t.co/oyLgeao7Y8,5.70E+17,"Raleigh, NC"
681461032,-1,5,NickyAmberJones,@USAirways why won't you help me get my luggage back? I'm a teen trying to change the world in DC #Flight5182 #usairways,5.70E+17,Earth
681461033,-1,5,LanierHope,@USAirways Southern Hospitality luggage delivery service from SAV is AWFUL. Great @ delivering empty promises but not luggage #8hrs&amp;waiting,5.70E+17,Wherever US Air takes me...
681461034,-1,5,RyanEthanBeard,@USAirways 1st flight with U.S. Air Plane had mechanical issues. Wait 90 minutes for help from customer service. No help from management,5.70E+17,
681461035,-1,5,amist101,"@USAirways  flight missed due to mech issue. No food voucher, transported to different airport, no rental reimbursement _Ÿ˜¡",5.70E+17,
681461036,-1,5,ElmiraBudMan,@USAirways @PHLAirport we don't control your stupidity in not having room to have a plane come in. You better not mess with us now.,5.70E+17,Does it really matter
681461037,-1,5,smw04,@USAirways  Interesting you forward compliments but never complaints!  World's worst airline #GoingForGreatnessFAIL,5.70E+17,
681461038,-1,5,JeffGRogers,"@USAirways - flights 4500 AND 403 delayed for ""crew availability?""  What gives? I'm getting to TPA 2.5 hrs past my scheduled arrival.",5.70E+17,"Spring HIll, FL"
681461039,-1,5,mneese11,"@USAirways how is it that the airport (DCA) and the airline mess up our flights, but also will not cover our hotel costs? At DCA for 5hrs...",5.70E+17,Indianapolis
681461040,-1,5,RyanEthanBeard,@USAirways in line for 90 min after mechanical issues caused me to miss my flight. 1 rep for 20 upset people. http://t.co/XFWXsRwkHa,5.70E+17,
681461041,1,5,maxtheminidoxie,@USAirways the entire flight crew on flight 738 from BOS to PHL is doing a wonderful job and making this experience not totally suck. _Ÿ˜_,5.70E+17,Boston
681461042,-1,5,Shak_Diezel,@USAirways Can someone please answer my call. I have been waaaaaaiting!!!,5.70E+17,
681461043,-1,5,NickyAmberJones,@USAirways is holding my luggage hostage from flight 5182,5.70E+17,Earth
681461044,1,5,JonTechie,"@USAirways @AmericanAir major issues getting out of Boston, but your crew has been exceptional. Let's see how things roll out in Philly.",5.70E+17,USA
681461045,-1,5,SmileyNthahood,"I've been trying to set up my phone interview for days, and hoping the position won't be filled because the link doesn't work. @USAirways",5.70E+17,
681461046,0,5,elias02,@USAirways do you have an email??,5.70E+17,
681461047,-1,5,Mark_Shires,"@USAirways - had to call to find out I was re-booked tomorrow, why ask for my number an email for day of info",5.70E+17,WITSEC League
681461048,-1,5,amist101,"@USAirways   US AIRWAYS DON'T CARE FOR CUSTOMERS. Worst experience today with US airways.. Myself, wife and toddler",5.70E+17,
681461049,1,5,johntrack,@USAirways thanks to the whole team for an on-time flight despite inclement weather http://t.co/eQePkkPSXM,5.70E+17,
681461050,-1,5,elias02,"@USAirways your rude staff said"" I don't care that we are out of market place food you're going on vacation and I have to work"" nice huh",5.70E+17,
681461051,0,5,miscgal,@USAirways what happens to frequent flyer miles earned once merger is complete with AA?,5.70E+17,
681461052,-1,5,dooriesstories,@USAirways got off stand by list and on earlier flight to DCA. What is the status of my checked bag? Was supposed to be on #4047 thanks,5.70E+17,DC|LA
681461053,-1,5,Geneva_Sands,@USAirways why does this flight keep getting delayed Late Flightr and Late Flightr?,5.70E+17,"Washington, D.C. "
681461054,0,5,ubanks,@USAirways any idea when flight 703 to Miami will leave for a second time?,5.70E+17,Philly Yo
681461055,-1,5,beoliu,@USAirways I have contacted them but only got an automated response that won't give me the code.,5.70E+17,"Tuscaloosa, Alabama"
681461056,0,5,MikeDobbinsPHX,"@USAirways @GregWallace66 Yea, they will give you 5 cents on the dollar!",5.70E+17,New River AZ
681461057,-1,5,weezerandburnie,@USAirways Really a letter that says you will discuss serving drunks more drinks that doesn't help the current situation,5.70E+17,Belle MO
681461058,1,5,Marcusluft,"@USAirways great, thank you!",5.70E+17,"Thunder Bay, ON, Canada"
681461059,-1,5,weezerandburnie,@USAirways @AmericanAir so does that mean @AmericanAir that you might care about my sister be assaulted on one of your flights,5.70E+17,Belle MO
681461060,-1,5,thestustein,@USAirways on top of that a dozen ppl missed connections and you have ONE person at customer service? Abysmal!,5.70E+17,New York
681461061,1,5,sleenieto,@USAirways it's not often that an airline is so easy to work with. I needed to change my flight time and the attendants at MKE made my day!,5.70E+17,Tampa
681461062,-1,5,weezerandburnie,@USAirways @AmericanAir how is it possible that someone is drunk they bring a wheelchair for them but you keep serving them,5.70E+17,Belle MO
681461063,-1,5,thestustein,"@USAirways your service at PHL is abysmal. An hour on the runway waiting for a gate, no information anywhere, missed my connection abysmal!",5.70E+17,New York
681461064,-1,5,weezerandburnie,@USAirways @AmericanAir  worst customer service ever how can you let people be assaulted on your flights and do nothing about it,5.70E+17,Belle MO
681461065,-1,5,chiarapotenza,@USAirways @AmericanAir Not providing pilots for your flights: is this a new feature of your merger? #efficencies,5.70E+17,"Chicago, IL"
681461066,0,5,bsniz,@USAirways do you know what flight the pilots for 1581 are coming in on? Thanks.,5.70E+17,"Chicago, IL, USA"
681461067,-1,5,weezerandburnie,@USAirways so I guess you are ok with people being sexually assaulted on your flights nice customer service,5.70E+17,Belle MO
681461068,-1,5,Little_BeerGirl,@USAirways PLEASE HELP need our plane to wait to go to #ELMIRA on Tarmac over an hr baggage took 45 and still not here thru customs,5.70E+17,"ÃœT: 42.076557,-76.770488"
681461069,-1,5,Mrodri0173,@USAirways @AmericanAir USAIR #703 has returned to PHL due to issues with the fire detectors. What happens next?,5.70E+17,"Miami Beach, Florida"
681461070,-1,5,weezerandburnie,"@USAirways ur specialist said they would talk to the stewardess about not serving drunks drinks, REALLY how does that help",5.70E+17,Belle MO
681461071,-1,5,packersri,"@USAirways what is wrong in Boston? Why are only your plains not leaving tonight? Son needs to get back to state college, PA",5.70E+17,"MA, NYC"
681461072,-1,5,snowcrash6666,@USAirways over two hours on hold to talk to an agent..then it disconnects me.  been trying for two days! Wtf! Hire some CSRs u make $ now,5.70E+17,
681461073,-1,5,bsniz,@USAirways so you don't have a pilot now for #clt âœˆ #ord for at least another hour. Why on earth would you board the plane? Makes no sense!,5.70E+17,"Chicago, IL, USA"
681461074,-1,5,PeterPiatetsky,@USAirways flight 2120. Please get us a flight plan already. How is this an issue in 21st century?,5.70E+17,Nebraska
681461075,-1,5,crescentmoon01,"@USAirways #fail when the inbound flight arrives after the scheduled outbound departure, and still ""on time"" http://t.co/k0MHZrJF6e",5.70E+17,"Alexandria, VA"
681461076,-1,5,feizchristian,@USAirways thanks for three Cancelled Flightled flight and making us go from raleigh to charlote to lexington to philly. istead of raleigh to philly,5.70E+17,
681461077,-1,5,Mjacksonstl,"@USAirways rant cont... To top it all off, rescheduled flight to TPA at 10:10 is already delayed. How can they be that bad?",5.70E+17,stl
681461078,-1,5,DMAC8909,@USAirways Can you advise on what's happening with departure delays from CLT?,5.70E+17,
681461079,0,5,mrpearson3rd,@USAirways Can you provide me with info about checking strollers and car seats?  Costs?  Restrictions?  Need to bring 2 seats 1 stroller.,5.70E+17,
681461080,-1,5,PeterPiatetsky,@USAirways @AmericanAir. delay and mechanical issues on both my weekend flights. Ridiculous. Will tweet as long as we are delayed,5.70E+17,Nebraska
681461081,1,5,RockHardGurl,@USAirways Another great flight #FunFlightAttendants. Thanks for showing my dad wonderful customer service. #flt635 #LAX #PHX #SundayFunday,5.70E+17,
681461082,-1,5,thebrainlair,@USAirways What is happening? Have been sitting in Philly for hours. Pls take care of Flight 759 to Chicago. At least least us know! #soLate Flight,5.70E+17,Indiana
681461083,-1,5,Little_BeerGirl,@USAirways @PHLAirport can you pm me w answer if flt to 4278 is still on time. Been on ground over an hr w no gate. Need help. Pls,5.70E+17,"ÃœT: 42.076557,-76.770488"
681461084,-1,5,ElmiraBudMan,@USAirways @PHLAirport how can a plane scheduled to come in on time and actually happen. Then you bozos don't have any room us. #incompetent,5.70E+17,Does it really matter
681461085,-1,5,ElmiraBudMan,@USAirways @PHLAirport this is the reason I avoid @PHLAirport and @USAirways like the plague. Glad to see this merger is working well. #dumb,5.70E+17,Does it really matter
681461086,-1,5,jwhill12,@USAirways @AmericanAir Any word on accommodations for the passengers on US 746 when they arrive in Charlotte? Lot of tired passengers here,5.70E+17,Philadelphia
681461087,1,5,BillyNealis,"@USAirways @AmericanAir Thank you for a couple of easy, hassle free flights today, professional and friendly staff made everything easy!",5.70E+17,
681461088,-1,5,ElmiraBudMan,@USAirways hire smarter IT people if your systems keep crashing instead of some of the mooks you man some of these airports with. #goDelta,5.70E+17,Does it really matter
681461089,-1,5,fhillyer,@USAirways flight 614 keeps telling a few more mins to take off its been an hour. First time with you not the best #lies #brokenpromises,5.70E+17,San Diego
681461090,-1,5,ElmiraBudMan,@USAirways what is wrong with you guys and your inability to get planes in and out of Philly on time. Our pilot gave us a answer that was bs,5.70E+17,Does it really matter
681461091,-1,5,ElmiraBudMan,@USAirways you guys have to be the worst. We are flying into Philadelphia and have only two jetways available for an on time plane.#pisspoor,5.70E+17,Does it really matter
681461092,0,5,KOstrowka,@USAirways I have received two reservation check-ins for two different flights for my one flight tomorrow morning. Need assistance ASAP,5.70E+17,"Raleigh, NC"
681461093,-1,5,olfazo,@USAirways where's our luggage? Been waiting more than an hour! Flight 2118.,5.70E+17,"New York, New York"
681461094,0,5,alexdfletcher,@USAirways Cancelled Flightled the last part of a ticket and am confused from the email I received whether value remains. Is there someone I can ask?,5.70E+17,
681461095,-1,5,JK47theweapon,@USAirways You suck in Philadelphia.  Let us off this plane! #phl,5.70E+17,Philly Area
681461096,-1,5,PeterPiatetsky,"@USAirways @AmericanAir pissing off thousands of East coast customers.  When the delay is longer than the flight,  you = fail",5.70E+17,Nebraska
681461097,0,5,Andyba25,@USAirways please have your people hold flight 599 from Phoenix to San Jose.  We pulling up to the gate! Scheduled to depart at 5:40,5.70E+17,South
681461098,-1,5,shawnalea85,@USAirways 2 hours and counting. ..what kind of travel voucher do I get for this??,5.70E+17,
681461099,-1,5,Mark_Shires,"@USAirways we've been waiting at the gate for 2 hrs, why are we now waiting to stow the luggage?",5.70E+17,WITSEC League
681461100,-1,5,LaChavalina,"@USAirways That's 1h 10m waiting to get my bag, 1h40m of flight delays, plus the 2hrs of delay I had on the way out. Never flying you again.",5.70E+17,"Pony Paradise, VA"
681461101,-1,5,MosheStatman,@USAirways #stuck in Florida with no flights... Service sucks here. #nofood #nodrinks #nohelp,5.70E+17,
681461102,-1,5,traxleris1,"@USAirways - why can't the gate agent on flight #759 provide an update? Seriously, this is ridiculous how long people have been waiting",5.70E+17,"Philly, Chicago, MSP, Vegas"
681461103,-1,5,mjkelesh,@USAirways your IVR hung up on me because of high call volume? I need help. Call me,5.70E+17,O-H
681461104,-1,5,JoanEisenstodt,"@USAirways A tweeted apology is not enough for delay fiasco. NONE for insult from gate agent is worse. Except for Mark N., all bad at CLT.",5.70E+17,"Washington, DC"
681461105,0,5,Little_BeerGirl,"@USAirways sorry, we are in Philly. Should've told you that.",5.70E+17,"ÃœT: 42.076557,-76.770488"
681461106,-1,5,toddliveonfire,@USAirways pilot for flight 729 didn't show until after departure âŒ_ï¸è &amp; now there's a broken computer. Next time flying @United. #ALWAYSLate Flight,5.70E+17,"H-Town Houston, Texas"
681461107,0,5,tworstwots,@USAirways pilot says that we are going to take off in 10 minutes. So maybe the systems came back online?,5.70E+17,"San Francisco, CA"
681461108,-1,5,Little_BeerGirl,@USAirways it's flt 4827 to ELM - still no gate and still have to make it thru customs,5.70E+17,"ÃœT: 42.076557,-76.770488"
681461109,-1,5,CarloMJ1,@USAirways @AmericanAir According to your costumer support your website is holding my money hostage and you cant do anything about it..,5.70E+17,
681461110,-1,5,Little_BeerGirl,"@USAirways any way to tell our gate we are going? Stuck on tarmack, int'l flt FLT 878 going to ELM Gate F6",5.70E+17,"ÃœT: 42.076557,-76.770488"
681461111,-1,5,WritelySoul,"@USAirways sucks. Delayed my mom's flight 2X, Cancelled Flightled it, delayed her flight again today,all for mech. issues.She had 2 sleep in airport!",5.70E+17,"Boston, MA"
681461112,-1,5,KeithFGorman,@USAirways when your routing system goes down which grounds all your long haul flights you should think about a #failover plan,5.70E+17,
681461113,-1,5,dixonbryce,@USAirways @Truthh4 they didn't give you the wifi password? Smh,5.70E+17,united states georgia
681461114,-1,5,Mwoodshop,@USAirways @AmericanAir Sitting at the gate on Flight 719 for an hour due to computers being down. What backup plan is in place for this??,5.70E+17,Jerz
681461115,-1,5,Spencerklein,@USAirways ...was Cancelled Flightled and now I need to locate my baggage,5.70E+17,
681461116,-1,5,Spencerklein,@USAirways I need help locating my bag. I arrived in Denver last night at midnight from charlotte but my  8am flight to Hayden/steamboat,5.70E+17,
681461117,0,5,BrettPatrick_,@USAirways #555PHLtoSLC this is happening now.,5.70E+17,Philadelphia
681461118,-1,5,_Leycar,@USAirways what is going on with the computers? Why is my flight grounded? Why does your airline suck so much? #UnansweredQuestions,5.70E+17,
681461119,-1,5,joekamal48,@USAirways @AmericanAir 2hrs Late Flightr finally taking off_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚,5.70E+17,
681461120,-1,5,shawnalea85,"@USAirways holding your passengers hostage during your computer crash is not customer friendly, let us off the plane or get us moving",5.70E+17,
681461121,-1,5,tank_martell,@USAirways been on hold for over and hour now.,5.70E+17,"Beaufort, SC"
681461122,-1,5,tworstwots,@USAirways pilot tells me that all @AmericanAir and US Airways flights across the country have stopped due to a computer system failure.,5.70E+17,"San Francisco, CA"
681461123,-1,5,LaChavalina,@USAirways Flt 4609 landed over half an hour ago. Not a single bag yet on the baggage claim. Hate you so much right now.,5.70E+17,"Pony Paradise, VA"
681461124,-1,5,bconners,@USAirways @AmericanAir will one of you please answer the phone?,5.70E+17,"Chicago, IL"
681461125,-1,5,DaniLew_1,@USAirways no word on delay reasons @LGB but Twitter is aflame with flight tracking computer crash. Rumors. True or Not?,5.70E+17,"Virginia, USA"
681461126,-1,5,AllisonTonkin,"@USAirways stuck at the gate in Charlotte, NC waiting for ""release papers"" and a fix for a broken computer system.",5.70E+17,
681461127,-1,5,Mwoodshop,@USAirways Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?,5.70E+17,Jerz
681461128,-1,5,dailydebs,@USAirways not Cancelled Flightling #837 because you don't want to put us in a hotel for night is our guess,5.70E+17,Indiana!
681461129,0,5,mattsmith1868,@USAirways can I get a beer please. Flight #1715,5.70E+17,SC
681461130,-1,5,dailydebs,@USAirways really? 8 hr delay in Virgin Island and not even a food voucher.,5.70E+17,Indiana!
681461131,-1,5,runfixsteve,@usairways the. Worst. Ever. #dca #customerservice,5.70E+17,"St. Augustine, Florida"
681461132,-1,5,MadameMoodle,@USAirways 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook! #badcustomerservice,5.70E+17,"Sacramento, CA 95864"
681461133,-1,5,terenceryan,@USAirways printer problems causing us to sit on the runway for 45 mins. Get it together.,5.70E+17,"West Chester, Pa"
681461134,-1,5,KDougherty2012,@USAirways nothing like back to back delayed flights let hope this one isn't 12 hours like the last time.,5.70E+17,
681461135,-1,5,jenw714,@USAirways can you please help me find my luggage since you're the one who lost it? Your customer service SUCKS.,5.70E+17,Atl
681461136,-1,5,DPodgorny,@USAirways What is happening at Reagan Airport DCA? Long lines and four people working checkIn! #unhappy #DCA,5.70E+17,
681461137,-1,5,Sama53,"@USAirways @AuroraBIZ check your bag, @PHLAirport bag handlers broke into my suitcase and stole my camera, bag was returned in a trash bag",5.70E+17,
681461138,-1,5,runfixsteve,@usairways hopefully your crappy service improves as u become @americanairlines #angryairtravel #winterstorm,5.70E+17,"St. Augustine, Florida"
681461139,-1,5,runfixsteve,@usairways 2 people working the counter at #dca? Massive lines. Poorly played. #winterstorm,5.70E+17,"St. Augustine, Florida"
681461140,0,5,mattsmith1868,@USAirways what's going on in CLT?,5.70E+17,SC
681461141,-1,5,jeffpash,@USAirways @USAirwaysCenter My lost bag lands in Hartford at 639p tonight. Will it be delivered to Danbury CT tonight?,5.70E+17,San Francisco
681461142,0,5,georgetietjen,@USAirways So any ideas when the IT Geeks will plug in the servers so 639 can be on its way to PHX?,5.70E+17,
681461143,-1,5,aj1powers,@USAirways who do I contact about my awful experience I had 2/15/15 with @USAirways Flight 713 BUF-CLT?,5.70E+17,
681461144,-1,5,joekamal48,@USAirways @AmericanAir  nvm my bad it's been an hour and a half #thanks,5.70E+17,
681461145,-1,5,elias02,@USAirways after a crappy flight due to delays and rude staff members I'm happy to report after paying $25 to check my luggage it's ruined,5.70E+17,
681461146,-1,5,OwlBeEmmCee,@USAirways always letting me down. _Ÿ‘_,5.70E+17,"Charlotte, NorCack"
681461147,1,5,nanceebing,@USAirways please keep Emily at you gso airport ticketing on staff she is amazing,5.70E+17,south beach/ LA / NC
681461148,-1,5,thpx,"@usairways I don't understand why I can't get my missing miles? I was on the flight, it was in my Dividend Miles Accountâ€_ #help",5.70E+17,"Bavaria, Germany"
681461149,-1,5,ardakuyumcu,"@USAirways can't seem to find the pilots for our 6pm flight, never seen anything like it before #drunkpilots http://t.co/Zira2z3UDc",5.70E+17,
681461150,-1,5,dailydebs,@USAirways really? No meal vouchers for a 7 hour flight delay out of Virgin Islands...,5.70E+17,Indiana!
681461151,-1,5,sebastian_mcfox,@USAirways but the automated message says the line is too busy to join the queue! #stuckintheloop,5.70E+17,
681461152,-1,5,thpx,"@usairways HI again! How you suggested I contacted u via phone, sent a mail with the original ticket &amp; the result: http://t.co/214i0RTIH4",5.70E+17,"Bavaria, Germany"
681461153,-1,5,dlancaster243,"@USAirways stuck on the ramp at DCA, US Air computer system crashed...everywhere.",5.70E+17,
681461154,-1,5,Bnuuug,@USAirways #flight2031 the flight to Hell,5.70E+17,
681461155,-1,5,amischke,"@USAirways Gave up after more than 2 hours on hold. Still need that receipt; last time it was promised, it never arrived. Help?!",5.70E+17,Boston area
681461156,-1,5,tiffsaulnier,@USAirways @AmericanAir just be prepared for a claim if that bag is lost ... Too many valuables to carry in my hands. #us2146 to #aa2924,5.70E+17,Citizen of the World
681461157,-1,5,mmislankar87,"@USAirways told me I deserved to be delayed because I booked the last flight and then I hear ""the only inconvience is missing your flight""",5.70E+17,
681461158,0,5,ArrestlessMind,@USAirways Any update on the computer outtage affecting flights? Is this national or just Northeast? ETA on resolution?,5.70E+17,"Atascadero, CA"
681461159,-1,5,Bnuuug,"@USAirways flight 2031, worst experience we've ever had on a flight. Regretting opening their air miles card #hotterandlongerthanhell",5.70E+17,
681461160,-1,5,beoliu,@USAirways hello! I never received a confirmation code for my flights (though they are confirmed--so says the automated reply). Any ideas?,5.70E+17,"Tuscaloosa, Alabama"
681461161,-1,5,blumeanbb,@USAirways 5 hours on the phone waiting for a call back to find my luggage #shameonyou,5.70E+17,
681461162,-1,5,EggZackLeeMe,@USAirways ... What's going on at @PHLAirport ?!  I've been sitting at the gate for 45minutes.,5.70E+17,"West Chester, PA"
681461163,-1,5,LeahWoomer,@USAirways 799 from AMS to PHL today- 3 of 4 flight attendants were downright rude and hostile and made the 8+ hour flight even worse.,5.70E+17,
681461164,-1,5,jph_sc,@USAirways why the hell will you not put us in a hotel when you've stranded us. Your message says mechanical issues not weather. #usairways,5.70E+17,"Charleston, SC"
681461165,0,5,Marcusluft,@USAirways my wife left her phone on flight AWE474 on Friday February 20th upon landing in Minneapolis. How can we get it back? Thanks!,5.70E+17,"Thunder Bay, ON, Canada"
681461166,-1,5,ccmleblanc,@USAirways what's the deal with the flight computer network?,5.70E+17,
681461167,-1,5,MattressCC,@USAirways does anyone actually work at the dividend miles department? http://t.co/BgtJFmnEOT,5.70E+17,
681461168,-1,5,HollyHMullin,@USAirways No flights out of Philly because of system wide tech issue.   @CBSPhilly,5.70E+17,
681461169,-1,5,PamelaSedmak,@USAirways Huge system problems at DCA.Manual check in; flight boarded but sitting at gate due to system issues. Frustrated Chairman member,5.70E+17,Sunny mountains of Arizona
681461170,-1,5,servicejunkie19,"@USAirways epic fail @ CLT ystrdy w/Cancelled Flightled flights. No staff, no communication &amp; no refund for unused portion of tix. Keep it classy guys",5.70E+17,
681461171,-1,5,Ariella_Lexi,@USAirways i have been tryng to rsrv a flight over the phone over the past 4 days and keep getting an automated message to call back?!?!?!,5.70E+17,Elmwood Park 
681461172,-1,5,FrancescaJo_,@USAirways @AmericanAir Just got off Int. Flight #799. Your Intentionally rude staff made for a horrible 8hr+ flight on an unsuitable plane.,5.70E+17,"Phoenix, AZ"
681461173,-1,5,greatloop,@USAirways on plane from BOS to CLT for 60 mins. Still at gate. Crew says system-wide computers preventing paperwork. Any info you can give?,5.70E+17,The Great Loop
681461174,-1,5,JesseMendelson,@USAirways will you hold #475 today for connecting passengers coming from delayed flights?,5.70E+17,Washington DC
681461175,1,5,sleenieto,@USAirways provided the best service for me today! Thank you so much :),5.70E+17,Tampa
681461176,-1,5,rossj987,@USAirways Can you guys please give an update?  Been sitting on Tarmac on flight 601 yet the website still says it's on time?,5.70E+17,"Washington, D.C."
681461177,-1,5,peacheslt4,@USAirways - flight was Cancelled Flightled to Buf today. Waited in line for 2+ hrs &amp; cus service was rude. No flight until Tues. Need to get to ROC.,5.70E+17,
681461178,-1,5,MityaFerenetz,@USAirways Seriously? I should keep trying after seven hours. That is your corporate policy? #usairwaysfail,5.70E+17,
681461179,-1,5,dave_cavan,"@USAirways his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money",5.70E+17,"Livonia, MI"
681461180,-1,5,dave_cavan,@USAirways that you would let us just switch to a different set of flights so we could spend time with the family after he passes away...,5.70E+17,"Livonia, MI"
681461181,-1,5,dave_cavan,@USAirways he is 8 months old and is suffering from a rare form of cancer. Your customer service agents had no compassion and I am disgusted,5.70E+17,"Livonia, MI"
681461182,-1,5,brianmka,"@USAirways Best part was hearing the attendant give a voucher to person next to me for hotel at BGR. Then my guy saying ""we don't do that""",5.70E+17,"Washington, D.C."
681461183,-1,5,Dwight_Paulson,@USAirways horrible cust service exp at DIA today. Wife waited 3 hrs on the plane b/f flight 695 was Cancelled Flightled. Still waiting for bags.,5.70E+17,
681461184,-1,5,MattressCC,@USAirways is really good at deferring responsibility.,5.70E+17,
